geneSymbol	diseaseName
LCA5	Blindness both eyes NOS (disorder)
DACT2	Liver neoplasms
DACT2	Malignant neoplasm of liver
GALNTL5	Dermatologic disorders
DDX53	Intellectual Disability
PKD1L1	Situs Inversus
PKD1L1	Situs ambiguus
PKD1L1	Situs ambiguous
PKD1L1	Intellectual Disability
PKD1L1	HETEROTAXY, VISCERAL, 8, AUTOSOMAL
BMPER	Opioid-Related Disorders
BMPER	Opioid abuse
BMPER	Opiate Addiction
BMPER	Diaphanospondylodysostosis
BMPER	Intellectual Disability
BMPER	Ischio-vertebral syndrome
SLC30A8	Diabetes Mellitus, Non-Insulin-Dependent
SLC30A8	Schizophrenia
COL22A1	Small cell carcinoma of lung
SNX31	Schizophrenia
STKLD1	Glioblastoma Multiforme
KCNV2	Retinal Cone Dystrophy 3B
GLIS3	Congenital Hypothyroidism
GLIS3	Diabetes Mellitus, Insulin-Dependent
GLIS3	Diabetes Mellitus, Non-Insulin-Dependent
GLIS3	Angle Closure Glaucoma
GLIS3	Diabetes, Autoimmune
GLIS3	Brittle diabetes
GLIS3	Thyroid Agenesis
GLIS3	Diabetes Mellitus, Neonatal, with Congenital Hypothyroidism
GLIS3	Intellectual Disability
GLIS3	Diabetes Mellitus, Ketosis-Prone
ZNF169	Obesity
FAM47B	Intellectual Disability
ZCCHC12	Intellectual Disability
ARX	Arthrogryposis
ARX	Cerebrovascular Disorders
ARX	Hydrocephalus
ARX	Disorders of Sex Development
ARX	West Syndrome
ARX	Early infantile epileptic encephalopathy with suppression bursts
ARX	Epileptic encephalopathy
ARX	Proud Syndrome
ARX	MENTAL RETARDATION, X-LINKED, WITH OR WITHOUT SEIZURES, ARX-RELATED (disorder)
ARX	PARTINGTON X-LINKED MENTAL RETARDATION SYNDROME
ARX	Lissencephaly, X-Linked, 2
ARX	Hydranencephaly and Abnormal Genitalia
ARX	Malformations of Cortical Development
ARX	Mental Retardation, X-Linked 1
ARX	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 1
ARX	Intellectual Disability
PWWP2B	Polycystic Ovary Syndrome
PWWP2B	Sclerocystic Ovaries
HTR3C	Autistic Disorder
HTR3C	Colorectal Cancer
GIMAP1	Malignant neoplasm of breast
GPHA2	melanoma
PSORS1C1	Behcet Syndrome
PSORS1C1	Systemic Scleroderma
PSORS1C2	Multiple Myeloma
ADAMTS15	Colorectal Cancer
ADAMTS17	Liver neoplasms
ADAMTS17	Malignant neoplasm of liver
ADAMTS17	Weill-Marchesani-Like Syndrome
ADAMTS18	Colorectal Cancer
ADAMTS18	Abnormality of the cornea
ADAMTS18	MICROCORNEA, MYOPIC CHORIORETINAL ATROPHY, AND TELECANTHUS
COX7B2	Mitochondrial Diseases
GSX2	AMYOTROPHIC LATERAL SCLEROSIS 1
GSX2	Amyotrophic Lateral Sclerosis, Sporadic
PPP1R18	Liver Cirrhosis, Experimental
ADAMTS19	Malignant neoplasm of breast
ASXL1	Arthrogryposis
ASXL1	Craniosynostosis
ASXL1	Cytopenia
ASXL1	Myeloid Leukemia, Chronic
ASXL1	Acute Promyelocytic Leukemia
ASXL1	Neoplasm Recurrence, Local
ASXL1	Nephroblastoma
ASXL1	Congenital anemia
ASXL1	Juvenile Myelomonocytic Leukemia
ASXL1	Bohring syndrome
ASXL1	Hematopoetic Myelodysplasia
ASXL1	Bilateral Wilms Tumor
ASXL1	MYELODYSPLASTIC SYNDROME
ASXL1	Intellectual Disability
SYNPO2	Epithelial ovarian cancer
ADIPQTL2	ADIPONECTIN, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS 2
ADIPQTL3	ADIPONECTIN, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS 3
PTCRA	Polycystic Ovary Syndrome
PTCRA	Sclerocystic Ovaries
HIGD2A	Liver neoplasms
HIGD2A	Precancerous Conditions
HIGD2A	Condition, Preneoplastic
HIGD2A	Malignant neoplasm of liver
SCAMP5	Autistic Disorder
DTX3	Malignant neoplasm of breast
DTX3	Breast Carcinoma
DTX3	Mammary Neoplasms, Human
DTX3	Mammary Neoplasms
ZFC3H1	Juvenile-Onset Still Disease
ZFC3H1	Juvenile arthritis
ZFC3H1	Juvenile psoriatic arthritis
RMST	Obesity
ANO6	Liver Cirrhosis, Experimental
ANO6	Ankylosing spondylitis
ANO6	Scott Syndrome
ARID2	Prostatic Neoplasms
ARID2	Coffin-Siris syndrome
ARID2	Malignant neoplasm of prostate
ARID2	Liver carcinoma
ARID2	Intellectual Disability
VSTM4	Colorectal Cancer
PAOX	Cerebrovascular accident
PAOX	Acute Cerebrovascular Accidents
UBR1	Johanson-Blizzard syndrome
UBR1	Intellectual Disability
PATL2	OOCYTE MATURATION DEFECT 4
MLKL	Gastric Adenocarcinoma
ACSF3	Hyperammonemia
ACSF3	Methylmalonic acidemia
ACSF3	Malonic aciduria
ACSF3	Methylmalonic aciduria
ACSF3	Combined Malonic and Methylmalonic Aciduria
ACSF3	Intellectual Disability
DZIP1L	Autosomal Recessive Polycystic Kidney Disease
DZIP1L	Cystic Kidney Diseases
DZIP1L	POLYCYSTIC KIDNEY DISEASE 5
NLRP7	Hydatidiform Mole
NLRP7	Hydatidiform Mole, Partial
NLRP7	Complete hydatidiform mole
NLRP7	Gestational trophoblastic disease
NLRP7	HYDATIDIFORM MOLE, RECURRENT, 1
ALG14	Arthrogryposis
ALG14	Congenital Disorders of Glycosylation
ALG14	Myasthenic Syndromes, Congenital
ALG14	Congenital Myasthenic Syndromes, Postsynaptic
ALG14	Congenital Myasthenic Syndromes, Presynaptic
ALG14	Myasthenic Syndromes, Congenital, Slow Channel
ALG14	MYASTHENIC SYNDROME, CONGENITAL, 15
PLD5	Autistic Disorder
SPAG17	Colorectal Cancer
IBA57	Arthrogryposis
IBA57	Leukodystrophy
IBA57	Mitochondrial Diseases
IBA57	Multiple Mitochondrial Dysfunctions Syndrome
IBA57	MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 3
IBA57	SPASTIC PARAPLEGIA 74, AUTOSOMAL RECESSIVE
APOBEC3A	Malignant neoplasm of breast
APOBEC3A	Malignant Neoplasms
APOBEC3A	Neoplasms
APOBEC3A	Neoplastic Processes
APOBEC3A	Psychotic Disorders
APOBEC3A	Benign Neoplasm
APOBEC3A	Juvenile-Onset Still Disease
APOBEC3A	Nonorganic psychosis
APOBEC3A	Breast Carcinoma
APOBEC3A	Mammary Neoplasms, Human
APOBEC3A	Mammary Neoplasms
APOBEC3A	Juvenile arthritis
APOBEC3A	Juvenile psoriatic arthritis
VWA3B	Ataxia, Spinocerebellar
VWA3B	Spinocerebellar Ataxia Type 1
VWA3B	Spinocerebellar Ataxia Type 2
VWA3B	Spinocerebellar Ataxia Type 4
VWA3B	Spinocerebellar Ataxia Type 5
VWA3B	Spinocerebellar Ataxia Type 6 (disorder)
VWA3B	Spinocerebellar Ataxia Type 7
VWA3B	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 22
TET3	Autism Spectrum Disorders
PIKFYVE	Fleck corneal dystrophy
PIKFYVE	Abnormality of the cornea
TMEM17	Gastrointestinal Stromal Tumors
TMEM17	Gastrointestinal Stromal Sarcoma
SPRED2	Rheumatoid Arthritis
LIPH	Hypotrichosis
LIPH	Palmoplantar Keratosis
LIPH	Wooly hair
LIPH	Woolly hair, congenital
LIPH	Erythrokeratoderma
LIPH	Total Hypotrichosis, Mari type
LIPH	Hypotrichosis simplex
LIPH	WOOLLY HAIR, AUTOSOMAL RECESSIVE 2, WITH OR WITHOUT HYPOTRICHOSIS
LIPH	WH/HT
ARL13B	Congenital ocular coloboma (disorder)
ARL13B	Familial aplasia of the vermis
ARL13B	Cystic Kidney Diseases
ARL13B	JOUBERT SYNDROME 8 (disorder)
ARL13B	Intellectual Disability
ARL13B	Ciliopathies
HTR3D	Schizophrenia
SLC51A	Primary biliary cirrhosis
SLC51A	Cholestasis
SLC51A	Biliary cirrhosis
SLC51A	Biliary Cirrhosis, Secondary
FBXO45	Schizophrenia
KLHDC8B	Nodular Sclerosis Classical Hodgkin Lymphoma
KLHDC8B	Leg, Absence Deformity of, with Congenital Cataract
FLCN	Malignant Neoplasms
FLCN	Renal Cell Carcinoma
FLCN	Colorectal Carcinoma
FLCN	Colorectal Neoplasms
FLCN	Cyst
FLCN	Ehlers-Danlos Syndrome
FLCN	Hamartoma
FLCN	Kidney Neoplasm
FLCN	Liver neoplasms
FLCN	Pneumothorax
FLCN	Spontaneous pneumothorax
FLCN	Tension Pneumothorax
FLCN	Conventional (Clear Cell) Renal Cell Carcinoma
FLCN	Congenital aneurysm of ascending aorta
FLCN	Malignant neoplasm of liver
FLCN	Multiple fibrofolliculomas
FLCN	Oncocytoma, renal
FLCN	Malignant neoplasm of kidney
FLCN	Chromophobe Renal Cell Carcinoma
FLCN	Sarcomatoid Renal Cell Carcinoma
FLCN	Collecting Duct Carcinoma of the Kidney
FLCN	Papillary Renal Cell Carcinoma
FLCN	Adenocarcinoma of large intestine
FLCN	Hereditary Clear Cell Renal Cell Carcinoma
FLCN	Renal carcinoma
FLCN	Colorectal Cancer
FLCN	PNEUMOTHORAX, PRIMARY SPONTANEOUS
FLCN	NONPAPILLARY RENAL CARCINOMA 1 LOCUS
FLCN	Potocki-Lupski syndrome
LYRM9	Small cell carcinoma of lung
AMZ2P1	Colorectal Carcinoma
AMZ2P1	Colorectal Neoplasms
AMZ2P1	Colorectal Cancer
UNC13D	Leukodystrophy
UNC13D	Prostatic Neoplasms
UNC13D	Familial Hemophagocytic Lymphocytosis
UNC13D	Malignant neoplasm of prostate
UNC13D	HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 3
SPNS3	Colorectal Cancer
RAB12	Myocardial Ischemia
STT3B	Congenital Disorders of Glycosylation
STT3B	Congenital disorder of glycosylation type 1X
STT3B	Intellectual Disability
PDE12	Respiratory Syncytial Virus Infections
PDE12	Cardiovirus Infections
PRIMPOL	MYOPIA 22, AUTOSOMAL DOMINANT
TAPT1	Osteogenesis Imperfecta
TAPT1	OSTEOCHONDRODYSPLASIA, COMPLEX LETHAL, SYMOENS-BARNES-GISTELINCK TYPE
TAPT1	Ciliopathies
CMYA5	Schizophrenia
CMYA5	Unipolar Depression
CMYA5	Major Depressive Disorder
STK32A	Metastatic melanoma
KHDRBS2	melanoma
TSNARE1	Schizophrenia
TUBB	Michelin tire baby syndrome
TUBB	CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 6
C9orf72	Amyotrophic Lateral Sclerosis
C9orf72	Bipolar Disorder
C9orf72	Parkinson Disease
C9orf72	Psychotic Disorders
C9orf72	Schizoaffective Disorder
C9orf72	Schizophrenia
C9orf72	Juvenile-Onset Still Disease
C9orf72	Semantic Dementia
C9orf72	Nonorganic psychosis
C9orf72	Amyotrophic Lateral Sclerosis With Dementia
C9orf72	Amyotrophic Lateral Sclerosis, Guam Form
C9orf72	Frontotemporal Lobar Degeneration
C9orf72	Primary Progressive Nonfluent Aphasia
C9orf72	AMYOTROPHIC LATERAL SCLEROSIS AND/OR FRONTOTEMPORAL DEMENTIA 1
C9orf72	Juvenile arthritis
C9orf72	Intellectual Disability
C9orf72	Juvenile psoriatic arthritis
C9orf72	Frontotemporal Dementia With Motor Neuron Disease
C9orf72	Behavioral variant of frontotemporal dementia
ANKS6	Cystic kidney
ANKS6	Liver Cirrhosis
ANKS6	Situs Inversus
ANKS6	Polycystic Kidney, Autosomal Dominant
ANKS6	Fibrosis, Liver
ANKS6	Cardiovascular Abnormalities
ANKS6	Polycystic Kidney, Type 1 Autosomal Dominant Disease
ANKS6	Cystic Kidney Diseases
ANKS6	Nephronophthisis, familial juvenile
ANKS6	NEPHRONOPHTHISIS 2
ANKS6	Polycystic kidney disease, type 2
ANKS6	NEPHRONOPHTHISIS 16
ANKS6	Ciliopathies
SUSD3	Malignant neoplasm of breast
NRK	Adenocarcinoma of large intestine
NRK	Infiltrating duct carcinoma of female breast
NRK	Intellectual Disability
INTS6L	Intellectual Disability
VMA21	Congenital myopathy (disorder)
VMA21	X-linked myopathy with excessive autophagy
VMA21	Vacuolar myopathy
ANO5	Arthrogryposis
ANO5	Osteogenesis Imperfecta
ANO5	Rhabdomyolysis
ANO5	Muscular Dystrophies, Limb-Girdle
ANO5	Congenital muscular dystrophy (disorder)
ANO5	Distal Muscular Dystrophies
ANO5	Osteogenesis imperfecta, Levin type
ANO5	MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2L (disorder)
ANO5	Miyoshi Muscular Dystrophy 3
ANO5	Intellectual Disability
CERS3	Congenital Nonbullous Ichthyosiform Erythroderma
CERS3	Weill-Marchesani-Like Syndrome
CERS3	ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 9
PDILT	Colorectal Cancer
HIPK1	Gastrointestinal Stromal Tumors
HIPK1	Gastrointestinal Stromal Sarcoma
C3orf58	Autistic Disorder
C3orf58	Autism Spectrum Disorders
C3orf58	Intellectual Disability
DHRSX	Intellectual Disability
SAMD9L	Cytopenia
SAMD9L	Congenital anemia
SAMD9L	Hematologic Neoplasms
SAMD9L	Myelocerebellar Disorder
AMER2	Colorectal Cancer
CABCOCO1	Hepatomegaly
STOX1	Pre-Eclampsia
STOX1	Preeclampsia Eclampsia 4
ZNF25	Malignant neoplasm of breast
GJD4	Colorectal Cancer
CCNY	Ulcerative Colitis
CCNY	Crohn Disease
CCNY	Crohn's disease of large bowel
CCNY	Crohn's disease of the ileum
CCNY	Regional enteritis
CCNY	IIeocolitis
RTKN2	Schizophrenia
HYLS1	Hydrocephalus
HYLS1	Polydactyly
HYLS1	Familial aplasia of the vermis
HYLS1	HYDROLETHALUS SYNDROME 1
HYLS1	Hydrolethalus syndrome
HYLS1	Intellectual Disability
HYLS1	Ciliopathies
TMEM136	Exfoliation Syndrome
MPEG1	Hepatoma, Morris
MPEG1	Hepatoma, Novikoff
MPEG1	Liver Neoplasms, Experimental
MPEG1	Experimental Hepatoma
LRTOMT	DEAFNESS, AUTOSOMAL RECESSIVE 63
CFAP53	Situs Inversus
CFAP53	Situs ambiguus
CFAP53	Situs ambiguous
CFAP53	HETEROTAXY, VISCERAL, 6, AUTOSOMAL
CFAP53	Ciliopathies
ATOH7	Persistent Hyperplastic Primary Vitreous
ATOH7	RETINAL NONATTACHMENT, NONSYNDROMIC CONGENITAL
ATOH7	Retinal Nonattachment And Falciform Detachment
ATOH7	Persistent Hyperplastic Primary Vitreous, Autosomal Recessive
ATOH7	ANTERIOR SEGMENT DYSGENESIS 7
HEPACAM	Leukodystrophy
HEPACAM	Epileptic encephalopathy
HEPACAM	MACROCEPHALY/AUTISM SYNDROME
HEPACAM	MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS
HEPACAM	MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS 2A
HEPACAM	MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS 2B, REMITTING, WITH OR WITHOUT MENTAL RETARDATION
HEPACAM	Intellectual Disability
ZNF438	Malignant neoplasm of breast
ZNF438	melanoma
MARCH8	Esophageal Neoplasms
MARCH8	Malignant neoplasm of esophagus
HNRNPA3	Schizophrenia
REEP3	Autistic Disorder
JMJD1C	Autistic Disorder
JMJD1C	Adenoid Cystic Carcinoma
JMJD1C	DiGeorge Syndrome
JMJD1C	Juvenile-Onset Still Disease
JMJD1C	Shprintzen syndrome
JMJD1C	Asymmetric crying face association
JMJD1C	CONOTRUNCAL ANOMALY FACE SYNDROME
JMJD1C	Central Nervous System Germinoma
JMJD1C	22q11 Deletion Syndrome
JMJD1C	22q11 partial monosomy syndrome
JMJD1C	Juvenile arthritis
JMJD1C	Juvenile psoriatic arthritis
SLC39A12	Malignant neoplasm of breast
SLC39A12	melanoma
NSUN6	Malignant neoplasm of breast
NSUN6	Neoplasm Metastasis
NSUN6	Breast Carcinoma
NSUN6	Mammary Neoplasms, Human
NSUN6	Mammary Neoplasms
ARL5B	melanoma
AK9	Congenital Myasthenic Syndromes, Postsynaptic
NT5DC1	melanoma
TBC1D32	Ciliopathies
GSTA5	Hypertensive disease
ADGRF4	Malignant neoplasm of breast
ADGRF4	Schizophrenia
RSPH9	Kartagener Syndrome
RSPH9	CILIARY DYSKINESIA, PRIMARY, 12
RSPH9	Ciliopathies
RSPH9	Polynesian Bronchiectasis
KIF6	Malignant neoplasm of breast
KIF6	Myocardial Infarction
FGD2	Corpus Luteum Cyst
FGD2	Ovarian Cysts
LEMD2	CATARACT 46, JUVENILE-ONSET
LEMD2	Congenital total cataract
RNF182	Malignant neoplasm of breast
RNF182	Colorectal Carcinoma
RNF182	Colorectal Neoplasms
RNF182	Breast Carcinoma
RNF182	Mammary Neoplasms, Human
RNF182	Mammary Neoplasms
RNF182	Colorectal Cancer
PHACTR1	Coronary Arteriosclerosis
PHACTR1	Myocardial Infarction
PHACTR1	Common Migraine
PHACTR1	Cerebrovascular Trauma
PHACTR1	Coronary Artery Disease
PHACTR1	Intellectual Disability
PXDC1	Malignant neoplasm of breast
SP8	Bipolar Disorder
SP8	Psychotic Disorders
SP8	Nonorganic psychosis
JAZF1	Diabetes Mellitus, Non-Insulin-Dependent
JAZF1	Endometrial Neoplasms
JAZF1	Lupus Erythematosus, Systemic
JAZF1	Prostatic Neoplasms
JAZF1	Endometrial Stromal Sarcoma
JAZF1	Libman-Sacks Disease
JAZF1	Malignant neoplasm of prostate
JAZF1	Endometrial Carcinoma
GPC2	Malignant neoplasm of breast
BRAT1	Epileptic encephalopathy
BRAT1	RIGIDITY AND MULTIFOCAL SEIZURE SYNDROME, LETHAL NEONATAL
BRAT1	Intellectual Disability
CDHR3	Asthma
BEND7	Malignant neoplasm of breast
HS3ST5	melanoma
RFX6	melanoma
RFX6	Prostatic Neoplasms
RFX6	Malignant neoplasm of prostate
RFX6	Mitchell-Riley Syndrome
RFX6	Intellectual Disability
UNC5CL	Liver Cirrhosis, Experimental
LHFPL5	Deafness, Autosomal Recessive 67
NKAPL	Schizophrenia
FERD3L	Colorectal Cancer
CCDC129	Colorectal Cancer
SEMA3D	Hirschsprung Disease
SEMA3D	Schizophrenia
SEMA3D	Congenital Intestinal Aganglionosis
SEMA3D	Familial Ménière disease
MAPK15	Malignant neoplasm of urinary bladder
MAPK15	Bladder Neoplasm
VGLL2	melanoma
CNPY4	Liver Cirrhosis, Experimental
ATP6V0D2	Corpus Luteum Cyst
ATP6V0D2	Malignant neoplasm of stomach
ATP6V0D2	Ovarian Cysts
ATP6V0D2	Stomach Neoplasms
ATP6V0D2	Hereditary Diffuse Gastric Cancer
SLC17A8	DEAFNESS, AUTOSOMAL DOMINANT 25 (disorder)
RNASEH1	Mitochondrial Diseases
RNASEH1	PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL RECESSIVE 2
RNASEH1	Adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy
AFG1L	Bipolar Disorder
STAC3	Arthrogryposis
STAC3	Hepatomegaly
STAC3	Liver Cirrhosis, Experimental
STAC3	Liver neoplasms
STAC3	Congenital myopathy (disorder)
STAC3	Malignant neoplasm of liver
STAC3	Native American myopathy
STH	Schizophrenia
IL27	Diabetes Mellitus, Insulin-Dependent
IL27	Prostatic Neoplasms
IL27	Diabetes, Autoimmune
IL27	Brittle diabetes
IL27	Malignant neoplasm of prostate
IL27	Diabetes Mellitus, Ketosis-Prone
HEPACAM2	Malignant neoplasm of breast
TECRL	Familial ventricular tachycardia
TECRL	VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 1 (disorder)
TECRL	Stress-induced polymorphic ventricular tachycardia
TECRL	VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 3
RICTOR	Lung Neoplasms
RICTOR	Malignant neoplasm of lung
RICTOR	Carcinoma of lung
SLC25A30	Liver Cirrhosis, Experimental
ANKRD18A	Lung Neoplasms
ANKRD18A	Malignant neoplasm of lung
EBF3	Intellectual Disability
EBF3	HYPOTONIA, ATAXIA, AND DELAYED DEVELOPMENT SYNDROME
CERS6	Drug abuse
CERS6	Drug habituation
CERS6	Drug Use Disorders
CERS6	Organic Mental Disorders, Substance-Induced
CERS6	Substance Dependence
CERS6	Substance Use Disorders
CERS6	Substance-Related Disorders
CERS6	Substance abuse problem
CERS6	Drug Dependence
CERS6	Prescription Drug Abuse
MSRB3	hearing impairment
MSRB3	DEAFNESS, AUTOSOMAL RECESSIVE 74
BRWD3	MENTAL RETARDATION, X-LINKED 93 (disorder)
BRWD3	Intellectual Disability
CXorf58	Intellectual Disability
TTLL10	Colorectal Cancer
LCORL	Birth Weight
MCM9	Intellectual Disability
MCM9	OVARIAN DYSGENESIS 4
SLC41A1	Parkinson Disease
MEIOB	SPERMATOGENIC FAILURE 22
ZDHHC23	Hepatitis, Toxic
ZDHHC23	Drug-Induced Liver Disease
ZDHHC23	Hepatitis, Drug-Induced
ZDHHC23	Drug-Induced Acute Liver Injury
ZDHHC23	Chemical and Drug Induced Liver Injury
ZDHHC23	Chemically-Induced Liver Toxicity
CALHM1	Malignant neoplasm of urinary bladder
CALHM1	Bladder Neoplasm
CASC2	Endometrial Carcinoma
CFAP65	Schizophrenia
ANKK1	Alcoholic Intoxication, Chronic
ANKK1	Bipolar Disorder
ANKK1	Cannabis Dependence
ANKK1	Cocaine Abuse
ANKK1	Mental Depression
ANKK1	Depressive disorder
ANKK1	Language Disorders
ANKK1	Marijuana Abuse
ANKK1	Schizophrenia
ANKK1	Squamous cell carcinoma of lung
ANKK1	Large cell carcinoma of lung
ANKK1	Acquired Language Disorders
ANKK1	Cocaine Dependence
ANKK1	Infiltrating duct carcinoma of female breast
PCSK9	Coronary Arteriosclerosis
PCSK9	Hypercholesterolemia
PCSK9	Familial hypercholesterolemia - homozygous
PCSK9	HYPERCHOLESTEROLEMIA, AUTOSOMAL DOMINANT, 3
PCSK9	Coronary Artery Disease
PCSK9	LOW DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 1
TCTEX1D2	Majewski Syndrome
TCTEX1D2	Saldino-Noonan Syndrome
TCTEX1D2	Short Rib-Polydactyly Syndrome
TCTEX1D2	Polydactyly
TCTEX1D2	Ciliopathies
SYT14	Ataxias, Hereditary
SYT14	Ataxia, Spinocerebellar
SYT14	Spinocerebellar Ataxia Type 1
SYT14	Spinocerebellar Ataxia Type 2
SYT14	Spinocerebellar Ataxia Type 4
SYT14	Spinocerebellar Ataxia Type 5
SYT14	Spinocerebellar Ataxia Type 6 (disorder)
SYT14	Spinocerebellar Ataxia Type 7
SYT14	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 11
SYT14	Intellectual Disability
PTF1A	Cerebellar Diseases
PTF1A	Hepatitis, Toxic
PTF1A	Cerebellar Hypoplasia
PTF1A	Epileptic encephalopathy
PTF1A	Drug-Induced Liver Disease
PTF1A	Hepatitis, Drug-Induced
PTF1A	PANCREATIC AND CEREBELLAR AGENESIS
PTF1A	Pancreatic Agenesis, Congenital
PTF1A	Drug-Induced Acute Liver Injury
PTF1A	Intellectual Disability
PTF1A	Chemical and Drug Induced Liver Injury
PTF1A	Chemically-Induced Liver Toxicity
MFSD8	Hyperammonemia
MFSD8	Epileptic encephalopathy
MFSD8	Ceroid Lipofuscinosis, Neuronal, 7
MFSD8	Intellectual Disability
MFSD8	MACULAR DYSTROPHY WITH CENTRAL CONE INVOLVEMENT
TMEM151A	Polycystic Ovary Syndrome
TMEM151A	Sclerocystic Ovaries
TCERG1L	Colorectal Carcinoma
TCERG1L	Colorectal Neoplasms
TCERG1L	Colorectal Cancer
NUTM1	NUT midline carcinoma
MAP7D2	Malignant neoplasm of breast
WDR72	Amelogenesis Imperfecta
WDR72	Amelogenesis Imperfecta hypomaturation type
WDR72	Amelogenesis Imperfecta, Hypomaturation Type, Iia3
NPB	Polycystic Ovary Syndrome
NPB	Sclerocystic Ovaries
HEATR9	Malignant neoplasm of breast
FRMD3	Chloracne
CATSPERE	Malignant neoplasm of breast
ZNF683	Chloracne
ARHGAP30	Liver Cirrhosis, Experimental
ARHGAP30	Polycystic Ovary Syndrome
ARHGAP30	Sclerocystic Ovaries
NEGR1	Obesity
GPX6	Epithelial ovarian cancer
KLHL34	Intellectual Disability
ALS2CL	Malignant neoplasm of breast
ALS2CL	Schizophrenia
NCR3	Malaria
HSPA12A	Drug abuse
HSPA12A	Drug habituation
HSPA12A	Drug Use Disorders
HSPA12A	Organic Mental Disorders, Substance-Induced
HSPA12A	Schizophrenia
HSPA12A	Substance Dependence
HSPA12A	Substance Use Disorders
HSPA12A	Unipolar Depression
HSPA12A	Substance-Related Disorders
HSPA12A	Substance abuse problem
HSPA12A	Major Depressive Disorder
HSPA12A	Drug Dependence
HSPA12A	Prescription Drug Abuse
NALCN	Arthrogryposis
NALCN	Schizophrenia
NALCN	ARTHROGRYPOSIS, DISTAL, TYPE 1
NALCN	Freeman-Sheldon syndrome
NALCN	ARTHROGRYPOSIS, DISTAL, TYPE 2B
NALCN	Digitotalar Dysmorphism
NALCN	Intellectual Disability
NALCN	HYPOTONIA, INFANTILE, WITH PSYCHOMOTOR RETARDATION AND CHARACTERISTIC FACIES 1
NALCN	CONGENITAL CONTRACTURES OF THE LIMBS AND FACE, HYPOTONIA, AND DEVELOPMENTAL DELAY
TMIE	DEAFNESS, AUTOSOMAL RECESSIVE 6
ASPM	Adenoid Cystic Carcinoma
ASPM	Microcephaly
ASPM	Polycystic Ovary Syndrome
ASPM	Salivary Gland Neoplasms
ASPM	Malignant neoplasm of salivary gland
ASPM	Primary microcephaly
ASPM	Sclerocystic Ovaries
ASPM	Microcephaly, Primary Autosomal Recessive, 5
ASPM	Malformations of Cortical Development
ASPM	Autosomal Recessive Primary Microcephaly
ASPM	Intellectual Disability
BOD1L1	Malignant neoplasm of breast
NPHP4	Cholestasis
NPHP4	Renal dysplasia and retinal aplasia (disorder)
NPHP4	Cholestasis in newborn
NPHP4	Cystic Kidney Diseases
NPHP4	SENIOR-LOKEN SYNDROME 4
NPHP4	NEPHRONOPHTHISIS 4
NPHP4	Nephronophthisis, familial juvenile
NPHP4	Intellectual Disability
NPHP4	Ciliopathies
OFCC1	Schizophrenia
MDGA1	Bipolar Disorder
MDGA1	Schizophrenia
MDGA1	Unipolar Depression
MDGA1	Major Depressive Disorder
NPAS4	Depression, Bipolar
NPAS4	Schizophrenia
NAP1L5	Liver Cirrhosis, Experimental
PGBD3	Malignant neoplasm of breast
DAOA	Affective Disorders, Psychotic
DAOA	Bipolar Disorder
DAOA	Mental Depression
DAOA	Depressive disorder
DAOA	Schizophrenia
DAOA	Unipolar Depression
DAOA	Mood Disorders
DAOA	Major Depressive Disorder
IFNL3	Asthma
IFNL3	Hepatic Fibrosis, Congenital
IFNL3	Dermatitis, Atopic
IFNL3	Food Allergy
IFNL3	Hepatitis C
IFNL3	Inflammation
IFNL3	Schizophrenia
IFNL3	Injuries, Acute Brain
IFNL3	Eczema, Infantile
IFNL3	Brain Injuries
IFNL3	Brain Lacerations
IFNL3	Brain Injuries, Focal
IFNL3	Squamous cell carcinoma of the head and neck
IFNL3	Major Depressive Disorder
DAOA-AS1	Bipolar Disorder
DAOA-AS1	Mental Depression
DAOA-AS1	Depressive disorder
DAOA-AS1	Schizophrenia
OR5J2	Dermatologic disorders
RAB40AL	Cognition Disorders
RAB40AL	Growth Disorders
RAB40AL	Facies
RAB40AL	Craniofacial Abnormalities
